Not After,OCN,Org Name,Cert
"23 Jan 24 20:57 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/1814f3e07b287473bd14a42332544325.pem"
"29 Aug 23 20:45 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/1a4fd8b554f04d8f4c4204457ee4c03a.pem"
"10 Oct 23 20:49 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/1ac66ae34a2f2db43f0c856347ea1ebd.pem"
"24 Jun 24 21:14 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/213d493075c072193131767a37ef0500.pem"
"28 Oct 23 20:50 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/2267a9ea686c94f498ccd7268baed1b5.pem"
"31 Oct 23 20:50 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/23c22dbc1cdd545282ce6cd20773a603.pem"
"20 Jan 24 20:57 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/2a5811e35d2da2ffadcca8ca954909e5.pem"
"21 Jul 24 21:16 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/2a8685f66ade965ae6b3cff690907eea.pem"
"04 Oct 23 20:48 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/2ab423028df39443b818215ebda8bd98.pem"
"04 Sep 24 21:20 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/2ca520228134617c862975a6eb608b62.pem"
"01 Sep 24 21:20 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/2e65fcddd7e3bfa4d500322e3c4c4f63.pem"
"20 Aug 24 21:19 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/2fd5468ae203299526b2b428a31cb92d.pem"
"07 May 24 21:08 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/3a46254df5e755582fabb2ece34ea870.pem"
"13 Oct 23 20:49 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/42960673014b3835d62f13b5838d343d.pem"
"05 Aug 24 21:18 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/4347998e2a49d1ecfa032063d448b14a.pem"
"08 Jan 24 20:55 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/43bb408f74b3c208e2d036c629659b08.pem"
"01 Feb 24 20:58 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/4a84d5afa7c032b41e94b239bbcf7f27.pem"
"24 Nov 23 20:52 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/507fa6744501f19ddcb4f885e5df47db.pem"
"13 May 24 21:08 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/51ecb080c24fcef16b8fe1739264f960.pem"
"24 Dec 23 20:54 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/54a1e69094aeae5f2673f70607b1b5f3.pem"
"25 Sep 24 21:22 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/552eba9e778a64df7104eec5fbf52e7a.pem"
"18 Jun 24 21:13 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/5828a0109d4b4dd08b0edf89c844b419.pem"
"07 Sep 24 21:20 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/59e319e0dc336110b88b7bd08ede573d.pem"
"17 Aug 23 20:44 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/5cdf04fd9cd43e8585c1fa744e8afa5e.pem"
"25 May 24 21:10 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/5d1488f8a9bc96b7f30078138d7dcc21.pem"
"12 Dec 23 20:53 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/5ffb55817060557774aa93b85934caa0.pem"
"22 Sep 23 20:47 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/60f64208acaf43acfe43344a8e89ef47.pem"
"03 Nov 23 20:50 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/63a1ca0b769e33fa66d571a29fb8da21.pem"
"09 Jul 24 21:15 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/65268e5be8762b3b8fb7a69ee980d8ee.pem"
"29 Jan 24 20:57 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/68d3c0ae37b4f3845b2508e94be6ba6d.pem"
"06 Dec 23 20:53 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/6cc938e30944f9c81fd1e39add8b4d6f.pem"
"22 May 24 21:10 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/6ee7c769bfcf602c0da9dfe8e6830d6a.pem"
"02 Jan 24 20:55 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/6fb2e939dc35d4afe0bde7826b2e6672.pem"
"18 Nov 23 20:51 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/6fef411d96b076a373e890274fefdda4.pem"
"12 Jun 24 21:13 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/72d2eb60898ef71f6c3d7ffa101cd265.pem"
"09 Dec 23 20:53 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/75aaf454c2268915344ec5e026beabb4.pem"
"02 Aug 24 21:17 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/7b8262cf68be39aec0063a17216ad67e.pem"
"01 Oct 23 20:47 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/7c48c956aa8e9b456d2483ad4fb49e12.pem"
"06 Nov 23 20:50 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/7d8dd067119a393f66b33bd545c9723a.pem"
"04 Feb 24 20:58 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/7f08ad79fffcda45e02b015c3ddaa63d.pem"
"23 Aug 23 20:44 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/83a46b92819c1ce342c50e56229cd275.pem"
"13 Sep 24 21:21 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/8511fa640f9f891e2d2f2e2f7bc97710.pem"
"19 May 24 21:09 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/85bdfbf76aee8848ca1c17ebed498a0d.pem"
"09 Jun 24 21:12 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/887e78184ce1f4a9860fe960dd55c506.pem"
"19 Oct 23 20:49 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/88d08527d5cc59c7cdc0dba940ee9ec5.pem"
"19 Sep 23 20:46 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/8c125d3df68d85bbdaa948e7d5107235.pem"
"21 Nov 23 20:52 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/9eae86ad3bb1925b898b6c39932e623b.pem"
"11 Aug 24 21:18 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/9f0f4aec42d96cfb69f1963e31a7fbea.pem"
"27 Jul 24 21:17 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/a9e45b79d3a2985d51cc16a1c5cfc766.pem"
"13 Feb 24 20:59 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/af50595afd8c54e96efefcd5d4e574ec.pem"
"01 Oct 24 21:22 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/b0f66188d7cc33e9bbf3cbeae5539020.pem"
"10 Sep 24 21:21 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/b1bcd62e009acc0b512892ba26bb6f52.pem"
"17 Jan 24 20:57 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/b33193a7014bc3db3a784adbc079a1b3.pem"
"26 Aug 24 21:20 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/b39776cec29bdbcd73f08d39bd9d8355.pem"
"27 Jun 24 21:14 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/b76abcbc42b38748e7f88f6b171cc3cc.pem"
"14 Jan 24 20:56 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/bb10f4264c1dc677286326f92949e0d0.pem"
"04 Sep 23 20:45 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/bb664952a655bb49a75552e07bcf9598.pem"
"16 Oct 23 20:49 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/bd4683cb53cc4803ea90251a721cb5c6.pem"
"25 Sep 23 20:47 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/beb8d0753e9285b498f513c266ec3a45.pem"
"27 Dec 23 20:55 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/c1472dd87df27527d54d7d83a23f510f.pem"
"25 Oct 23 20:49 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/c1c6b48a68273ee75ec553fe8c00604c.pem"
"18 Dec 23 20:54 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/c72f34e9f29299f44736c2403cc624fe.pem"
"29 Aug 24 21:20 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/cb5f962353e2b8d7f257a0e2babbd157.pem"
"07 Oct 24 21:23 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/ccdc7016f03183141ceec59b6692410d.pem"
"26 Aug 23 20:44 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/cd88b1397082e4b28cd5b452dda72f25.pem"
"12 Nov 23 20:51 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/cdc39bd1849cf10e94f89e50bf2c2ab1.pem"
"10 Sep 23 20:45 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/d10a3eaff0a8b271be632192a4d87dd1.pem"
"06 Jul 24 21:14 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/dbb9565207f104c82c1703996bdd848e.pem"
"28 Sep 23 20:47 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/dbd1e3f7f914003c04fbdf2a77f2f6a6.pem"
"16 Sep 24 21:22 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/dcc731954faec16e2e843db97c4c9ffd.pem"
"15 Jul 24 21:15 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/de5372bbd5baaad208c0cf2423821a6e.pem"
"07 Feb 24 20:58 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/defd3dd163b76d8b47d91a6291f258e2.pem"
"03 Dec 23 20:53 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/e444cf6ac653c1d6caaf8a8083482202.pem"
"17 Aug 24 21:19 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/ec4b4854ccaa3895bd3e790232bbc439.pem"
"14 Aug 24 21:19 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/ecb83e0bf503e85e4d51b18f47669db7.pem"
"20 Aug 23 20:44 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/ed1eeda8824c51283a45a852e5ae80d2.pem"
"07 Oct 23 20:48 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/f7a5b16c51bba1a7cfa8d328b650ddbe.pem"
"24 Jul 24 21:16 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/f82bb73e6af840a6f1f5ba4fabe8488a.pem"
"26 Jan 24 20:57 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/fafc60bd8c4b63a41da1d16367dcf434.pem"
"30 Jun 24 21:14 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/fd4911ffb7ecd90545d6c0fe157a3f29.pem"
"13 Sep 23 20:46 UTC","674J","TransNexus, Inc.","https://certificates.clearip.com/0b98ecf4-0a43-4b89-8fc0-8e029d8258fa/ff89327ef18832de94c7450ac078d49e.pem"
"12 Dec 23 18:45 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/0df06988b81d952201605ea3d161de47.pem"
"24 Jul 24 19:04 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/14e9ebbac18b0cb3d5e76661f7f3393b.pem"
"19 Sep 23 18:40 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/19b1cc66db9368438ecec8c1eded1ce7.pem"
"24 Dec 23 18:46 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/20c02e09f58207c9404b229f4caedc64.pem"
"01 Sep 24 19:07 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/250959957114770b26e8f48ebf8ca9b3.pem"
"24 Nov 23 18:43 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/2e21b05dc37a266fe9b1be0f6501a460.pem"
"11 Aug 24 19:05 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/33a778230f10635973156a49f4db9cd7.pem"
"15 Nov 23 18:43 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/40451ac9b1205535aca1460badfb22eb.pem"
"03 Dec 23 18:43 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/660548e663f401d210f38253e1eee602.pem"
"19 Sep 24 19:08 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/6b1e9f9f3e4246645cc81954b94b997e.pem"
"15 Jul 24 19:04 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/6df239f7121702828da84897185a5b65.pem"
"21 Jun 24 19:02 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/6e4285e5a32b5b1101bf2bab902cef7a.pem"
"25 Sep 23 18:40 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/71c417bd6845062986522b9496939331.pem"
"09 Jun 24 19:01 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/7d1da2cf36a1f5e1f6035fdf7f0c687c.pem"
"30 Jul 24 19:04 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/7d77e3b372579be71b4fa2d1c32f15cc.pem"
"29 Jan 24 18:49 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/7e867c4f5eb746d3ec8c3e03a440ac17.pem"
"26 Aug 23 18:38 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/81b116261402f0f5a2fabf66aa895ce3.pem"
"26 Jan 24 18:49 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/8e7edf4733c33eaf358f98ccf6e9c47b.pem"
"20 Aug 23 18:37 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/9fbc3349fd246e51789ad0da9fdc5edb.pem"
"08 Aug 24 19:05 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/a4100395ae604382f1c89f84d7f7a776.pem"
"07 Oct 23 18:41 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/a448c2c4b4a82e997aa6895fd798a4f7.pem"
"06 Nov 23 18:42 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/a6fbaabf58330ce9e914e654f374523b.pem"
"29 Aug 24 19:06 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/aa00b11f3ce5c6b6ae9a65cc9cbd9a3e.pem"
"10 Oct 23 18:41 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/ad905f9051a0af428aff5864139fc58b.pem"
"01 Oct 23 18:41 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/b7f14f28b824b49a39f06af078e6b065.pem"
"16 Sep 23 18:40 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/be816ca549c96cb8d54f258d65154449.pem"
"23 Aug 23 18:38 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/cedaa4dfc432d07df3448fd0a5f26f58.pem"
"01 Sep 23 18:39 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/d74f5f3139d679095c0500c9eced5d10.pem"
"09 Dec 23 18:44 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/d92b00ad2be57855fc9d9d50b7f9f40e.pem"
"18 Dec 23 18:45 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/dc3e792ed7a9ba510420551a12112462.pem"
"16 Sep 24 19:07 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/df1cae7602c6350b3c011e0e14bde20b.pem"
"26 Aug 24 19:06 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/eb34627e2d9349fd493080f08fbfa693.pem"
"16 Oct 23 18:41 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/f0974c2a43705b8e056201d33ae5d365.pem"
"14 Jan 24 18:48 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/f3935e43bec1601151856598df56e7b7.pem"
"21 Nov 23 18:43 UTC","060K","TransNexus, Inc.","https://certificates.clearip.com/0c4e235f-3e3e-4dd3-bbfc-2f15badab180/fe81dbceb2870f319c8b19053d3da27f.pem"
"11 Sep 24 18:55 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/0c5c9b2617aa14df589b5a9ae274d610.pem"
"27 Aug 24 18:35 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/10054da4470fdeb26f69dbb0a50d06ed.pem"
"20 Sep 24 18:56 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/134282a066ca8e4f06ee5c70a763f7b9.pem"
"02 Oct 24 18:57 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/17c96b488452e7cb604fee7fc6331e19.pem"
"14 Sep 24 18:55 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/242ed77c80a97d1806db9ad61e86b96e.pem"
"19 Jul 24 18:32 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/387b37f2708ee0513f679e9249c56e08.pem"
"09 Aug 24 18:34 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/3ca51988c7ba27db4d7d8fa6a229aa6b.pem"
"01 Jul 24 18:31 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/5b7dffbdb81cd7239c4ce47cc845d462.pem"
"22 Jul 24 18:32 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/6258d7e4112374347e570c5896d47cfc.pem"
"21 Aug 24 18:35 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/6337859b534981396fc3d168acb3f611.pem"
"18 Aug 24 18:35 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/6fd8c307ec626c7f08cecc05adaf83ea.pem"
"08 Oct 24 18:57 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/74dbd3eea0f74bd88e3d4142affbc752.pem"
"07 Jul 24 18:32 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/772c75f14e0d1a5b6841bf419e7e23a6.pem"
"08 Sep 24 18:36 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/7ae718596a8cca510fc87fad6ad48414.pem"
"28 Jun 24 18:31 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/7b9e6da5060f7c46cea52265db06ada3.pem"
"29 Sep 24 18:57 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/87afe2587ea98d041e97600226025e97.pem"
"23 Sep 24 18:56 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/89924261024a0dc30b198f1a1eaefae4.pem"
"05 Oct 24 18:57 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/90091d6ed77b3b3ce8c9d0e8bac31942.pem"
"19 Jun 24 18:30 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/a31c455cbc5aa451aad5aecd1a665f45.pem"
"15 Aug 24 18:34 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/a34c557e3037ad4c295e26740f2c7d90.pem"
"28 Jul 24 18:33 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/b8d282719aacbcaedb035b7e8cde64ed.pem"
"17 Sep 24 18:56 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/bd0182acfa8195467c25c2d96792cb95.pem"
"26 Sep 24 18:56 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/c1f6d5623d1bdb0c663be41f208c89eb.pem"
"31 Jul 24 18:33 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/c4245e849cd949b8003afcf8384b4d8e.pem"
"06 Aug 24 18:34 UTC","927K","TransNexus, Inc.","https://certificates.clearip.com/0d0adb4d-3f70-4f16-a3a8-979354ca2764/c9fe9313c51356374aab076cfda8e056.pem"
